name,lifespan,anAge,prompttemplate,promptcategory,imperative,prompt,difficulty,promptedage,goldenrecordImages,expectedValue,testImage,testImage_sdxlbase,testImage_sdxlturbo,testImage_sdv15,annotation_verdict_subject_present_1_sdxlturbo,annotation_verdict_Temp_Know_1_sdxlturbo,annotation_verdict_visual_err_1_sdxlturbo,annotation_verdict_subject_present_1_sdxlbase,annotation_verdict_Temp_Know_1_sdxlbase,annotation_verdict_visual_err_1_sdxlbase,annotation_verdict_subject_present_1_sdv15,annotation_verdict_Temp_Know_1_sdv15,annotation_verdict_visual_err_1_sdv15,annotationAverage,promptQuestions,annotation_verdict_final_1_sdxlturbo,annotation_verdict_final_1_sdxlbase,annotation_verdict_final_1_sdv15
Opossum,4,8.9,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of an Opossum that is 3 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/AwesomePossum-AmericanOpossum.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Opossum%202.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",/work/bba4287/output/samples/animals/sampletest_Opossum_lifespan*0.8_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Opossum_lifespan*0.8_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Opossum_lifespan*0.8_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Opossum_lifespan*0.8_Create.png,1,1,1,0,0,0,0,0,0,0.3333333333333333,"Is there an Opossum in the image? Please provide a clear, concise yes or no answer; Is the Opossum in the image 3 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of an Opossum that is 3 years old? Please provide a clear yes or no answer",1,0,0
Opossum,4,8.9,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of an Opossum that is 8 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/AwesomePossum-AmericanOpossum.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Opossum%202.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",/work/bba4287/output/samples/animals/sampletest_Opossum_lifespan*2_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Opossum_lifespan*2_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Opossum_lifespan*2_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Opossum_lifespan*2_Create.png,1,0,0,0,0,0,1,0,0,0.16666666666666666,"Is there an Opossum in the image? Please provide a clear, concise yes or no answer; Is the Opossum in the image 8 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of an Opossum that is 8 years old? Please provide a clear yes or no answer",0,0,0
Pangolin,20,,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Pangolin that is 10 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Manis.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Manis%20%28subgenus%29.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",/work/bba4287/output/samples/animals/sampletest_Pangolin_0.5*lifespan_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Pangolin_0.5*lifespan_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Pangolin_0.5*lifespan_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Pangolin_0.5*lifespan_Create.png,1,1,0,0,0,0,0,0,0,0.25,"Is there a Pangolin in the image? Please provide a clear, concise yes or no answer; Is the Pangolin in the image 10 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Pangolin that is 10 years old? Please provide a clear yes or no answer",1,0,0
Pangolin,20,,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of a Pangolin that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Manis.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Manis%20%28subgenus%29.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",/work/bba4287/output/samples/animals/sampletest_Pangolin_1_month_Produce.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Pangolin_1_month_Produce.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Pangolin_1_month_Produce.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Pangolin_1_month_Produce.png,0,0,0,0,0,0,0,0,0,0.0,"Is there a Pangolin in the image? Please provide a clear, concise yes or no answer; Is the Pangolin in the image 1 month old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Pangolin that is 1 month old? Please provide a clear yes or no answer",0,0,0
Pangolin,20,,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of a Pangolin that is 16 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Manis.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Manis%20%28subgenus%29.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",/work/bba4287/output/samples/animals/sampletest_Pangolin_lifespan*0.8_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Pangolin_lifespan*0.8_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Pangolin_lifespan*0.8_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Pangolin_lifespan*0.8_Create.png,1,1,1,0,0,0,0,0,0,0.3333333333333333,"Is there a Pangolin in the image? Please provide a clear, concise yes or no answer; Is the Pangolin in the image 16 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Pangolin that is 16 years old? Please provide a clear yes or no answer",1,0,0
Pangolin,20,,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a Pangolin that is 40 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Manis.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Manis%20%28subgenus%29.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",/work/bba4287/output/samples/animals/sampletest_Pangolin_lifespan*2_Produce.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Pangolin_lifespan*2_Produce.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Pangolin_lifespan*2_Produce.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Pangolin_lifespan*2_Produce.png,1,0,1,0,0,0,0,0,0,0.16666666666666666,"Is there a Pangolin in the image? Please provide a clear, concise yes or no answer; Is the Pangolin in the image 40 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Pangolin that is 40 years old? Please provide a clear yes or no answer",0,0,0
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Red Deer that is 12 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",/work/bba4287/output/samples/animals/sampletest_Red_Deer_0.5*lifespan_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Red_Deer_0.5*lifespan_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Red_Deer_0.5*lifespan_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Red_Deer_0.5*lifespan_Create.png,1,1,1,1,1,0,1,1,0,0.8333333333333334,"Is there a Red Deer in the image? Please provide a clear, concise yes or no answer; Is the Red Deer in the image 12 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Red Deer that is 12 years old? Please provide a clear yes or no answer",1,1,1
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a Red Deer that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",/work/bba4287/output/samples/animals/sampletest_Red_Deer_1_month_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Red_Deer_1_month_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Red_Deer_1_month_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Red_Deer_1_month_Create.png,1,0,1,1,0,0,1,0,0,0.3333333333333333,"Is there a Red Deer in the image? Please provide a clear, concise yes or no answer; Is the Red Deer in the image 1 month old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Red Deer that is 1 month old? Please provide a clear yes or no answer",0,0,0
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a Red Deer that is 20 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",/work/bba4287/output/samples/animals/sampletest_Red_Deer_lifespan*0.8_Give_me.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Red_Deer_lifespan*0.8_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Red_Deer_lifespan*0.8_Give_me.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Red_Deer_lifespan*0.8_Give_me.png,1,1,1,1,1,1,1,0,1,0.8333333333333334,"Is there a Red Deer in the image? Please provide a clear, concise yes or no answer; Is the Red Deer in the image 20 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Red Deer that is 20 years old? Please provide a clear yes or no answer",1,1,0
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of a Red Deer that is 50 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",/work/bba4287/output/samples/animals/sampletest_Red_Deer_lifespan*2_Give_me.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Red_Deer_lifespan*2_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Red_Deer_lifespan*2_Give_me.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Red_Deer_lifespan*2_Give_me.png,1,0,1,1,0,0,1,0,1,0.4166666666666667,"Is there a Red Deer in the image? Please provide a clear, concise yes or no answer; Is the Red Deer in the image 50 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Red Deer that is 50 years old? Please provide a clear yes or no answer",0,0,0
Water Buffalo,25,34.9,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Water Buffalo that is 12 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Wasserb%C3%BCffel%20%2825787818312%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Water%20Buffal%2CSylhet%2001.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",/work/bba4287/output/samples/animals/sampletest_Water_Buffalo_0.5*lifespan_Generate.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Water_Buffalo_0.5*lifespan_Generate.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Water_Buffalo_0.5*lifespan_Generate.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Water_Buffalo_0.5*lifespan_Generate.png,1,1,1,1,1,1,1,1,0,0.9166666666666666,"Is there a Water Buffalo in the image? Please provide a clear, concise yes or no answer; Is the Water Buffalo in the image 12 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Water Buffalo that is 12 years old? Please provide a clear yes or no answer",1,1,1
Water Buffalo,25,34.9,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a Water Buffalo that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Wasserb%C3%BCffel%20%2825787818312%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Water%20Buffal%2CSylhet%2001.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",/work/bba4287/output/samples/animals/sampletest_Water_Buffalo_1_month_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Water_Buffalo_1_month_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Water_Buffalo_1_month_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Water_Buffalo_1_month_Create.png,1,0,1,1,0,1,1,0,0,0.4166666666666667,"Is there a Water Buffalo in the image? Please provide a clear, concise yes or no answer; Is the Water Buffalo in the image 1 month old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Water Buffalo that is 1 month old? Please provide a clear yes or no answer",0,0,0
Water Buffalo,25,34.9,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a Water Buffalo that is 20 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Wasserb%C3%BCffel%20%2825787818312%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Water%20Buffal%2CSylhet%2001.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",/work/bba4287/output/samples/animals/sampletest_Water_Buffalo_lifespan*0.8_Give_me.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Water_Buffalo_lifespan*0.8_Give_me.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Water_Buffalo_lifespan*0.8_Give_me.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Water_Buffalo_lifespan*0.8_Give_me.png,1,1,1,1,0,1,1,1,0,0.75,"Is there a Water Buffalo in the image? Please provide a clear, concise yes or no answer; Is the Water Buffalo in the image 20 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Water Buffalo that is 20 years old? Please provide a clear yes or no answer",1,0,1
Water Buffalo,25,34.9,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a Water Buffalo that is 50 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Wasserb%C3%BCffel%20%2825787818312%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Water%20Buffal%2CSylhet%2001.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",/work/bba4287/output/samples/animals/sampletest_Water_Buffalo_lifespan*2_Produce.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Water_Buffalo_lifespan*2_Produce.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Water_Buffalo_lifespan*2_Produce.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Water_Buffalo_lifespan*2_Produce.png,1,0,0,1,0,1,1,0,0,0.3333333333333333,"Is there a Water Buffalo in the image? Please provide a clear, concise yes or no answer; Is the Water Buffalo in the image 50 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Water Buffalo that is 50 years old? Please provide a clear yes or no answer",0,0,0
Yellow-footed Rock-wallaby,10,,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Yellow-footed Rock-wallaby that is 5 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Petrogale%20xanthopus%20-%20Monarto%201.JPG,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",/work/bba4287/output/samples/animals/sampletest_Yellow-footed_Rock-wallaby_0.5*lifespan_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Yellow-footed_Rock-wallaby_0.5*lifespan_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Yellow-footed_Rock-wallaby_0.5*lifespan_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Yellow-footed_Rock-wallaby_0.5*lifespan_Create.png,1,1,1,1,1,0,1,1,0,0.8333333333333334,"Is there a Yellow-footed Rock-wallaby in the image? Please provide a clear, concise yes or no answer; Is the Yellow-footed Rock-wallaby in the image 5 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Yellow-footed Rock-wallaby that is 5 years old? Please provide a clear yes or no answer",1,1,1
Yellow-footed Rock-wallaby,10,,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a Yellow-footed Rock-wallaby that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Petrogale%20xanthopus%20-%20Monarto%201.JPG,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",/work/bba4287/output/samples/animals/sampletest_Yellow-footed_Rock-wallaby_1_month_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Yellow-footed_Rock-wallaby_1_month_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Yellow-footed_Rock-wallaby_1_month_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Yellow-footed_Rock-wallaby_1_month_Create.png,1,1,1,1,0,1,0,0,0,0.5,"Is there a Yellow-footed Rock-wallaby in the image? Please provide a clear, concise yes or no answer; Is the Yellow-footed Rock-wallaby in the image 1 month old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Yellow-footed Rock-wallaby that is 1 month old? Please provide a clear yes or no answer",1,0,0
Yellow-footed Rock-wallaby,10,,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of a Yellow-footed Rock-wallaby that is 8 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Petrogale%20xanthopus%20-%20Monarto%201.JPG,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",/work/bba4287/output/samples/animals/sampletest_Yellow-footed_Rock-wallaby_lifespan*0.8_Generate.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Yellow-footed_Rock-wallaby_lifespan*0.8_Generate.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Yellow-footed_Rock-wallaby_lifespan*0.8_Generate.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Yellow-footed_Rock-wallaby_lifespan*0.8_Generate.png,1,1,0,1,1,1,0,0,0,0.5833333333333334,"Is there a Yellow-footed Rock-wallaby in the image? Please provide a clear, concise yes or no answer; Is the Yellow-footed Rock-wallaby in the image 8 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Yellow-footed Rock-wallaby that is 8 years old? Please provide a clear yes or no answer",1,1,0
Yellow-footed Rock-wallaby,10,,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of a Yellow-footed Rock-wallaby that is 20 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Petrogale%20xanthopus%20-%20Monarto%201.JPG,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",/work/bba4287/output/samples/animals/sampletest_Yellow-footed_Rock-wallaby_lifespan*2_Create.png,/work/bba4287/output/sdxlbase/animals/sampletest_sdxlbase_Yellow-footed_Rock-wallaby_lifespan*2_Create.png,/work/bba4287/output/sdxlTurbo/samples/animals/sampletest_sdxlturbo_Yellow-footed_Rock-wallaby_lifespan*2_Create.png,/work/bba4287/output/sdv15/animals/sampletest_sdv15_Yellow-footed_Rock-wallaby_lifespan*2_Create.png,1,0,1,1,0,0,0,0,0,0.25,"Is there a Yellow-footed Rock-wallaby in the image? Please provide a clear, concise yes or no answer; Is the Yellow-footed Rock-wallaby in the image 20 years old? Please provide a clear, concise yes or no answer; Is the image photorealistic and free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A photorealistic image of a Yellow-footed Rock-wallaby that is 20 years old? Please provide a clear yes or no answer",0,0,0
