name,lifespan,anAge,prompttemplate,promptcategory,imperative,prompt,difficulty,promptedage,goldenrecordImages,expectedValue
Quokka,10,13.8,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of a a Quokka that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Quokka,10,13.8,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of a a Quokka that is 8 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Quokka,10,13.8,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a a Quokka that is 20 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Quokka,10,13.8,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Quokka that is 5 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Rottnest%20Quokka%202004%20SeanMcClean.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a a Quoll that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of a a Quoll that is 4 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of a a Quoll that is 10 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Quoll that is 2 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of a a Quoll that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of a a Quoll that is 4 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of a a Quoll that is 10 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Quoll that is 2 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Give me,Give me a photorealistic image of a a Quoll that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a a Quoll that is 4 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of a a Quoll that is 10 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Quoll that is 2 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of a a Quoll that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of a a Quoll that is 4 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a a Quoll that is 10 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Quoll,5,6.8,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Quoll that is 2 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20viverrinus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dasyurus%20maculatus.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a a Raccoon Dog that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of a a Raccoon Dog that is 8 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of a a Raccoon Dog that is 22 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Raccoon Dog that is 5 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of a a Raccoon Dog that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of a a Raccoon Dog that is 8 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of a a Raccoon Dog that is 22 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Raccoon Dog that is 5 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Give me,Give me a photorealistic image of a a Raccoon Dog that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a a Raccoon Dog that is 8 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of a a Raccoon Dog that is 22 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Raccoon Dog that is 5 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of a a Raccoon Dog that is 1 month old,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of a a Raccoon Dog that is 8 years old,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a a Raccoon Dog that is 22 years old,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Raccoon Dog,11,16.6,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Raccoon Dog that is 5 years old,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Tanuki01%20960.jpg,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a a Red Deer that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of a a Red Deer that is 20 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of a a Red Deer that is 50 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Red Deer that is 12 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of a a Red Deer that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of a a Red Deer that is 20 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of a a Red Deer that is 50 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Red Deer that is 12 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Give me,Give me a photorealistic image of a a Red Deer that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a a Red Deer that is 20 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of a a Red Deer that is 50 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Red Deer that is 12 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of a a Red Deer that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of a a Red Deer that is 20 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a a Red Deer that is 50 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Red Deer,25,31.5,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Red Deer that is 12 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Cervus%20elaphus%20Luc%20Viatour%206.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20deer%20%28Cervus%20elaphus%29%20hind.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a a Red Kangaroo that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of a a Red Kangaroo that is 18 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of a a Red Kangaroo that is 46 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Red Kangaroo that is 11 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of a a Red Kangaroo that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of a a Red Kangaroo that is 18 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of a a Red Kangaroo that is 46 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Red Kangaroo that is 11 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Give me,Give me a photorealistic image of a a Red Kangaroo that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Red Kangaroo,23,25.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a a Red Kangaroo that is 18 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Red%20kangaroo%20-%20melbourne%20zoo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/RedKangaroo1.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
