period,periodstart,periodend,year,imperative,prompttemplate,promptcategory,prompt,difficulty,goldenrecordImages,expectedValue,goldenrecordImagePath
Ancient Art,-3000,500,-1950,Give me,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Give me a work of art that exemplifies a popular style in Western cultures during -1950,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-1950,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during -1950,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-200,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during -200,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-200,Give me,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Give me a work of art that exemplifies a popular style in Western cultures during -200,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-200,Generate,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Generate a work of art that exemplifies a popular style in Western cultures during -200,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-200,Produce,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Produce a work of art that exemplifies a popular style in Western cultures during -200,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-2300,Produce,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Produce a work of art that exemplifies a popular style in Western cultures during -2300,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-2300,Generate,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Generate a work of art that exemplifies a popular style in Western cultures during -2300,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-2300,Give me,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Give me a work of art that exemplifies a popular style in Western cultures during -2300,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-2300,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during -2300,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-2650,Produce,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Produce a work of art that exemplifies a popular style in Western cultures during -2650,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-2650,Generate,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Generate a work of art that exemplifies a popular style in Western cultures during -2650,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-2650,Give me,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Give me a work of art that exemplifies a popular style in Western cultures during -2650,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-2650,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during -2650,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
Ancient Art,-3000,500,-550,Give me,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Give me a work of art that exemplifies a popular style in Western cultures during -550,2,"https://www.artic.edu/artworks/64339/coffin-and-mummy-of-pa-ankh-en-amun,https://www.getty.edu/art/collection/object/1097PM,https://www.getty.edu/art/collection/object/103SXY,https://www.getty.edu/art/collection/object/103T1E,https://www.getty.edu/art/collection/object/103WJV,https://www.metmuseum.org/art/collection/search/322609,https://www.getty.edu/art/collection/object/103SQR,https://www.getty.edu/art/collection/object/103QSV,https://www.getty.edu/art/collection/object/103WEB,https://www.metmuseum.org/art/collection/search/252453","symbolic,preserved,symbolism,craftsmanship,ritual,early civilization,religious and methodological themes,symbolic imagery ","/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/CoffinandMummyofPa-ankh-en-Amun.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatueofHercules.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofAlexandertheGreat.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofJuliusCaesar.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/PortraitofaBeardedMan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/Human-headedwingedlion.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/StatuetteofaFemaleFigure.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AtticPanathenaicAmphora.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/AltarwiththeMythofAdonis.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/ancientArt/MarblecolumnfromtheTempleofArtemisatSardis.jpeg"
